id,url,reviewers,date,game,score
16958,/articles/2013/04/05/toki-tori-2-review,['Audrey Drake'],2013-04-05T19:24:38.000Z,Toki Tori 2 Review,8
16959,/articles/2009/05/22/toki-tori-iphone-review,['Levi Buchanan'],2009-05-22T18:26:00.000Z,Toki Tori iPhone Review,8.5
16960,/articles/2008/06/02/toki-tori-review,['Craig Harris'],2008-06-02T19:18:00.000Z,Toki Tori Review,8
16961,/articles/2006/10/26/tokobot-plus-mysteries-of-the-karakuri,['Juan Castro'],2006-10-26T01:54:00.000Z,Tokobot Plus: Mysteries of the Karakuri,7
16962,/articles/2005/12/07/tokobot-review,['Nix'],2005-12-07T02:47:00.000Z,Tokobot Review,7.5
16963,/articles/2017/05/31/tokyo-42-review,['Tristan Ogilvie'],2017-05-31T15:30:46.000Z,Tokyo 42 Review,6.5
16964,/articles/2000/02/05/tokyo-bus-guide-import,[],2000-02-05T01:00:00.000Z,Tokyo Bus Guide (Import),7
16965,/articles/2013/01/18/tokyo-crash-mobs-review,['Lucas M. Thomas'],2013-01-18T18:38:00.000Z,Tokyo Crash Mobs Review,7.7
16966,/articles/1996/11/27/tokyo-highway-battle,[],1996-11-27T02:00:00.000Z,Tokyo Highway Battle,7
16967,/articles/2012/09/13/tokyo-jungle-review,['Colin Moriarty'],2012-09-13T15:00:34.000Z,Tokyo Jungle Review,8
16968,/articles/2016/06/29/tokyo-mirage-sessions-fe-review,['Meghan Sullivan'],2016-06-29T18:38:33.000Z,Tokyo Mirage Sessions #FE Review,7.6
16969,/articles/1999/09/09/tokyo-xtreme-racer,[],1999-09-09T00:00:00.000Z,Tokyo Xtreme Racer,8.8
16970,/articles/2000/09/28/tokyo-xtreme-racer-2,[],2000-09-28T00:00:00.000Z,Tokyo Xtreme Racer 2,9.3
16971,/articles/2003/11/22/tokyo-xtreme-racer-3,['Ed Lewis'],2003-11-22T00:41:00.000Z,Tokyo Xtreme Racer 3,7.2
16972,/articles/2006/06/01/tokyo-xtreme-racer-drift,['Chris Roper'],2006-06-01T01:30:00.000Z,Tokyo Xtreme Racer DRIFT,4.5
16973,/articles/2007/05/09/tokyo-xtreme-racer-drift-2-review,['Jeff Haynes'],2007-05-09T23:47:00.000Z,Tokyo Xtreme Racer DRIFT 2 Review,4
16974,/articles/2001/05/30/tokyo-xtreme-racer-zero,['David Smith'],2001-05-30T23:30:00.000Z,Tokyo Xtreme Racer: Zero,8.3
16975,/articles/2004/08/03/tom-and-jerry-cheese-chase,['Levi Buchanan'],2004-08-03T01:12:00.000Z,Tom and Jerry: Cheese Chase,7.5
16976,/articles/2000/11/15/tom-and-jerry-fists-of-furry,[],2000-11-15T01:00:00.000Z,Tom and Jerry: Fists of Furry,6.8
16977,/articles/2000/12/12/tom-and-jerry-in-house-trap,['David Smith'],2000-12-12T00:30:00.000Z,Tom and Jerry in House Trap,4
16978,/articles/2000/12/20/tom-and-jerry-in-mouse-attacks,['Nix'],2000-12-20T00:30:00.000Z,Tom and Jerry in Mouse Attacks,8
16979,/articles/2002/12/01/tom-and-jerry-in-war-of-the-whiskers,['Chris Roper'],2002-12-01T00:36:00.000Z,Tom and Jerry in War of the Whiskers,6.3
16980,/articles/2006/11/15/tom-and-jerry-tales-review-ds,['Jack DeVries'],2006-11-15T00:58:58.000Z,Tom and Jerry Tales Review [DS],5.5
16981,/articles/2006/11/15/tom-and-jerry-tales-review,['Jack DeVries'],2006-11-15T00:43:00.000Z,Tom and Jerry Tales Review [GBA],4.5
16982,/articles/1998/08/25/tomba,[],1998-08-25T00:00:00.000Z,Tomba!,8.7
16983,/articles/2000/01/19/tomba-2-2,['Jeremy Conrad'],2000-01-19T01:00:00.000Z,Tomba! 2,9
16984,/articles/2013/05/30/tomb-breaker-review,['John Polson'],2013-05-30T23:52:13.000Z,Tomb Breaker Review,7.5
16985,/articles/1996/12/14/tomb-raider-5,[],1996-12-14T02:00:00.000Z,Tomb Raider,9.3
16986,/articles/2000/06/14/tomb-raider-3,['Craig Harris'],2000-06-14T00:00:00.000Z,Tomb Raider,8
16987,/articles/2003/07/10/tomb-raider-angel-of-darkness-review,[],2003-07-10T23:48:00.000Z,Tomb Raider: Angel of Darkness Review,5.3
16988,/articles/2007/11/13/tomb-raider-anniversary-review,['Matt Casamassina'],2007-11-13T18:01:00.000Z,Tomb Raider: Anniversary Review,7
16989,/articles/2007/05/25/tomb-raider-anniversary-uk-review,[],2007-05-25T14:33:00.000Z,Tomb Raider: Anniversary UK Review,8.7
16990,/articles/2000/12/22/tomb-raider-chronicles,['David Zdyrko'],2000-12-22T00:30:00.000Z,Tomb Raider Chronicles,6.5
16991,/articles/2000/12/01/tomb-raider-chronicles-3,[],2000-12-01T01:00:00.000Z,Tomb Raider Chronicles,5.8
16992,/articles/2000/12/06/tomb-raider-chronicles-2,[],2000-12-06T01:00:00.000Z,Tomb Raider: Chronicles,6.3
16993,/articles/2001/07/06/tomb-raider-curse-of-the-sword,['Craig Harris'],2001-07-06T23:30:00.000Z,Tomb Raider: Curse of the Sword,9
16994,/articles/2014/01/25/tomb-raider-definitive-edition-review,['Keza MacDonald'],2014-01-25T02:26:25.000Z,Tomb Raider: Definitive Edition Review,9.1
16995,/articles/1997/11/25/tomb-raider-ii,[],1997-11-25T02:00:00.000Z,Tomb Raider II,8
16996,/articles/1998/11/21/tomb-raider-iii-adventures-of-lara-croft-2,[],1998-11-21T02:00:00.000Z,Tomb Raider III: Adventures of Lara Croft,8
16997,/articles/1998/12/11/tomb-raider-iii-adventures-of-lara-croft,[],1998-12-11T01:00:00.000Z,Tomb Raider III: Adventures of Lara Croft,7.7
16998,/articles/2006/06/20/tomb-raider-legend-4,['Juan Castro'],2006-06-20T02:09:00.000Z,Tomb Raider Legend,7.2
16999,/articles/2006/04/06/tomb-raider-legend-7,[],2006-04-06T01:59:00.000Z,Tomb Raider: Legend,8.2
17000,/articles/2006/04/06/tomb-raider-legend-6,[],2006-04-06T02:04:00.000Z,Tomb Raider: Legend,8.2
17001,/articles/2006/12/12/tomb-raider-legend-2,[],2006-12-12T00:12:00.000Z,Tomb Raider: Legend,8
17002,/articles/2006/04/05/tomb-raider-legend-8,[],2006-04-05T17:49:00.000Z,Tomb Raider: Legend,8.2
17003,/articles/2006/12/16/tomb-raider-legend,['Craig Harris'],2006-12-16T00:41:00.000Z,Tomb Raider: Legend,6.1
17004,/articles/2006/04/06/tomb-raider-legend-5,[],2006-04-06T02:08:00.000Z,Tomb Raider: Legend,8
17005,/articles/2007/08/06/tomb-raider-legend-review-2,['Levi Buchanan'],2007-08-06T20:26:00.000Z,Tomb Raider Legend Review,7
17006,/articles/2006/12/14/tomb-raider-legend-review,[],2006-12-14T02:46:00.000Z,Tomb Raider: Legend Review,5.5
17007,/articles/2003/10/04/tomb-raider-review,[],2003-10-04T01:07:00.000Z,Tomb Raider Review,7
17008,/articles/2013/02/25/tomb-raider-review-2,['Keza MacDonald'],2013-02-25T15:00:27.000Z,Tomb Raider Review,9.1
17009,/articles/2003/06/24/tomb-raider-the-angel-of-darkness,[],2003-06-24T09:35:00.000Z,Tomb Raider: The Angel of Darkness,5.3
17010,/articles/1999/12/11/tomb-raider-the-last-revelation-2,[],1999-12-11T01:00:00.000Z,Tomb Raider: The Last Revelation,7
17011,/articles/2000/03/25/tomb-raider-the-last-revelation,[],2000-03-25T01:00:00.000Z,Tomb Raider: The Last Revelation,3
17012,/articles/1999/12/04/tomb-raider-the-last-revelation-3,['David Zdyrko'],1999-12-04T01:00:00.000Z,Tomb Raider: The Last Revelation,8.5
17013,/articles/2005/11/01/tomb-raider-the-osiris-codex,['Levi Buchanan'],2005-11-01T00:20:00.000Z,Tomb Raider: The Osiris Codex,8
17014,/articles/2011/03/29/tomb-raider-trilogy-review,['Ryan Clements'],2011-03-29T06:20:00.000Z,Tomb Raider Trilogy Review,7.5
17015,/articles/2008/12/01/tomb-raider-underworld-au-review,['Cam Shea'],2008-12-01T07:14:00.000Z,Tomb Raider Underworld AU Review,7.9
17016,/articles/2009/02/26/tomb-raider-underworld-beneath-the-ashes-review,['Jeff Haynes'],2009-02-26T01:10:00.000Z,Tomb Raider Underworld: Beneath the Ashes Review,5
17017,/articles/2009/03/10/tomb-raider-underworld-laras-shadow-review,['Jeff Haynes'],2009-03-10T16:00:00.000Z,Tomb Raider Underworld: Lara's Shadow Review,8
17018,/articles/2008/12/02/tomb-raider-underworld-review-2,['Levi Buchanan'],2008-12-02T00:41:00.000Z,Tomb Raider Underworld Review,6.8
17019,/articles/2008/11/21/tomb-raider-underworld-review-3,['Jack DeVries'],2008-11-21T22:15:00.000Z,Tomb Raider Underworld Review,6.5
17020,/articles/2008/12/04/tomb-raider-underworld-review,['Craig Harris'],2008-12-04T01:20:00.000Z,Tomb Raider Underworld Review,7.2
17021,/articles/2009/03/10/tomb-raider-underworld-review-7,['Jeff Haynes'],2009-03-10T21:43:00.000Z,Tomb Raider Underworld Review,4
17022,/articles/2008/11/19/tomb-raider-underworld-review-5,['Jeff Haynes'],2008-11-19T17:00:00.000Z,Tomb Raider: Underworld Review,7.5
17023,/articles/2008/11/21/tomb-raider-underworld-review-4,['Jeff Haynes'],2008-11-21T21:10:00.000Z,Tomb Raider: Underworld Review,8
17024,/articles/2008/11/19/tomb-raider-underworld-review-6,['Jeff Haynes'],2008-11-19T17:00:00.000Z,Tomb Raider: Underworld Review,7.4
17025,/articles/2008/11/20/tomb-raider-underworld-uk-review,[],2008-11-20T12:03:00.000Z,Tomb Raider Underworld UK Review,8.5
17026,/articles/2004/11/19/tom-clancys-classic-trilogy,['Hilary Goldstein'],2004-11-19T07:21:00.000Z,Tom Clancy's Classic Trilogy,8
17027,/articles/2008/12/22/tom-clancys-endwar-review,['Daemon Hatfield'],2008-12-22T17:49:00.000Z,Tom Clancy's EndWar Review,7.1
17028,/articles/2009/03/03/tom-clancys-endwar-review-5,[],2009-03-03T23:16:00.000Z,Tom Clancy's EndWar Review,7
17029,/articles/2008/12/03/tom-clancys-endwar-review-2,['Daemon Hatfield'],2008-12-03T20:39:00.000Z,Tom Clancy's EndWar Review,7.1
17030,/articles/2008/11/04/tom-clancys-endwar-review-4,['Erik Brudvig'],2008-11-04T19:26:00.000Z,Tom Clancy's EndWar Review,8
17031,/articles/2008/11/04/tom-clancys-endwar-review-3,['Erik Brudvig'],2008-11-04T19:46:00.000Z,Tom Clancy's EndWar Review,8
17032,/articles/2002/12/10/tom-clancys-ghost-recon,['David Smith'],2002-12-10T08:00:00.000Z,Tom Clancy's Ghost Recon,4
17033,/articles/2003/02/18/tom-clancys-ghost-recon-3,[],2003-02-18T08:00:00.000Z,Tom Clancy's Ghost Recon,4.5
17034,/articles/2004/11/16/tom-clancys-ghost-recon-2-3,['Hilary Goldstein'],2004-11-16T16:31:00.000Z,Tom Clancy's Ghost Recon 2,8.8
17035,/articles/2004/12/02/tom-clancys-ghost-recon-2-2,['Ivan Sulic'],2004-12-02T02:00:00.000Z,Tom Clancy's Ghost Recon 2,6
17036,/articles/2005/05/06/tom-clancys-ghost-recon-2,['Matt Casamassina'],2005-05-06T22:49:00.000Z,Tom Clancy's Ghost Recon 2,6
17037,/articles/2006/03/31/tom-clancys-ghost-recon-advanced-warfighter-2,['Chris Roper'],2006-03-31T16:46:00.000Z,Tom Clancy's Ghost Recon Advanced Warfighter,3.7
17038,/articles/2006/05/18/tom-clancys-ghost-recon-advanced-warfighter,['Steve Butts'],2006-05-18T23:45:00.000Z,Tom Clancy's Ghost Recon: Advanced Warfighter,8.1
17039,/articles/2007/08/28/tom-clancys-ghost-recon-advanced-warfighter-2-review,['Jeff Haynes'],2007-08-28T01:27:00.000Z,Tom Clancy's Ghost Recon Advanced Warfighter 2 Review,6
17040,/articles/2007/08/22/tom-clancys-ghost-recon-advanced-warfighter-2-review-2,[],2007-08-22T23:00:00.000Z,Tom Clancy's Ghost Recon: Advanced Warfighter 2 Review,8.3
17041,/articles/2019/10/10/tom-clancys-ghost-recon-breakpoint-review,['Brandin Tyrrel'],2019-10-10T17:56:26.000Z,Tom Clancy's Ghost Recon Breakpoint Review,6
17042,/articles/2005/05/05/tom-clancys-ghost-recon-jungle-storm,['Levi Buchanan'],2005-05-05T18:04:00.000Z,Tom Clancy's Ghost Recon: Jungle Storm,7.5
17043,/articles/2004/03/17/tom-clancys-ghost-recon-jungle-storm-2,['Ed Lewis'],2004-03-17T15:08:00.000Z,Tom Clancy's Ghost Recon: Jungle Storm,6.5
17044,/articles/2009/03/18/tom-clancys-hawx-review-2,['Nate Ahearn'],2009-03-18T21:22:00.000Z,Tom Clancy's HAWX Review,6.7
17045,/articles/2009/03/04/tom-clancys-hawx-review-4,['Nate Ahearn'],2009-03-04T22:11:00.000Z,Tom Clancy's HAWX Review,6.7
17046,/articles/2009/12/11/tom-clancys-hawx-review,['Levi Buchanan'],2009-12-11T22:34:00.000Z,Tom Clancy's HAWX Review,7.9
17047,/articles/2009/03/04/tom-clancys-hawx-review-3,['Nate Ahearn'],2009-03-04T23:41:00.000Z,Tom Clancy's HAWX Review,6.8
17048,/articles/2003/09/24/tom-clancys-rainbow-six,['Levi Buchanan'],2003-09-24T00:34:00.000Z,Tom Clancy's Rainbow Six,6.5
17049,/articles/2004/03/24/tom-clancys-rainbow-six-3-6,[],2004-03-24T00:47:00.000Z,Tom Clancy's Rainbow Six 3,7
17050,/articles/2004/07/08/tom-clancys-rainbow-six-3,['Levi Buchanan'],2004-07-08T23:24:00.000Z,Tom Clancy's Rainbow Six 3,9.5
17051,/articles/2004/06/22/tom-clancys-rainbow-six-3-2,['Matt Casamassina'],2004-06-22T22:05:00.000Z,Tom Clancy's Rainbow Six 3,6.5
17052,/articles/2005/06/15/tom-clancys-rainbow-six-3-iron-wrath,['Steve Butts'],2005-06-15T22:03:00.000Z,Tom Clancy's Rainbow Six 3: Iron Wrath,8.1
17053,/articles/2005/08/09/tom-clancys-rainbow-six-lockdown,['Levi Buchanan'],2005-08-09T01:57:00.000Z,Tom Clancy's Rainbow Six Lockdown,7.9
17054,/articles/2000/05/20/tom-clancys-rainbow-six-review,['Jeremy Dunham'],2000-05-20T00:00:00.000Z,Tom Clancy's Rainbow Six Review,8
17055,/articles/2001/04/09/tom-clancys-rainbow-six-rogue-spear-2,['David Smith'],2001-04-09T23:30:00.000Z,Tom Clancy's Rainbow Six: Rogue Spear,4.5
17056,/articles/2008/03/18/tom-clancys-rainbow-six-vegas-2-limited-edition-review,['Nate Ahearn'],2008-03-18T22:09:00.000Z,Tom Clancy's Rainbow Six Vegas 2 Limited Edition Review,8.4
17057,/articles/2008/03/18/tom-clancys-rainbow-six-vegas-2-review,['Nate Ahearn'],2008-03-18T07:00:00.000Z,Tom Clancy's Rainbow Six Vegas 2 Review,8.4
17058,/articles/2006/12/12/tom-clancys-rainbow-six-vegas-review-2,['Levi Buchanan'],2006-12-12T21:44:00.000Z,Tom Clancy's Rainbow Six: Vegas Review,7.6
17059,/articles/2007/07/05/tom-clancys-rainbow-six-vegas-review-3,['Chris Roper'],2007-07-05T20:26:00.000Z,Tom Clancy's Rainbow Six: Vegas Review,5.5
17060,/articles/2007/06/27/tom-clancys-rainbow-six-vegas-review,['Chris Roper'],2007-06-27T21:09:00.000Z,Tom Clancy's Rainbow Six: Vegas Review,8.7
17061,/articles/2003/04/04/tom-clancys-splinter-cell,[],2003-04-04T08:00:00.000Z,Tom Clancy's Splinter Cell,9.1
17062,/articles/2005/03/24/tom-clancys-splinter-cell-chaos-theory-5,[],2005-03-24T00:59:00.000Z,Tom Clancy's Splinter Cell Chaos Theory,9.6
17063,/articles/2005/06/16/tom-clancys-splinter-cell-chaos-theory,['Levi Buchanan'],2005-06-16T07:43:00.000Z,Tom Clancy's Splinter Cell Chaos Theory,8.8
17064,/articles/2005/03/25/tom-clancys-splinter-cell-chaos-theory-3,[],2005-03-25T01:15:00.000Z,Tom Clancy's Splinter Cell: Chaos Theory,8.4
17065,/articles/2005/03/24/tom-clancys-splinter-cell-chaos-theory-4,[],2005-03-24T01:44:00.000Z,Tom Clancy's Splinter Cell: Chaos Theory,9.6
17066,/articles/2011/09/28/tom-clancys-splinter-cell-classic-trilogy-review,['Steven Hopper'],2011-09-28T00:32:00.000Z,Tom Clancy's Splinter Cell Classic Trilogy Review,6.5
17067,/articles/2007/02/21/tom-clancys-splinter-cell-double-agent-review,[],2007-02-21T21:32:00.000Z,Tom Clancy's Splinter Cell Double Agent Review,5.5
17068,/articles/2007/04/05/tom-clancys-splinter-cell-double-agent-review-2,['Greg Miller'],2007-04-05T01:10:00.000Z,Tom Clancy's Splinter Cell: Double Agent Review,7.9
17069,/articles/2004/07/23/tom-clancys-splinter-cell-pandora-tomorrow,['Matt Casamassina'],2004-07-23T19:29:00.000Z,Tom Clancy's Splinter Cell Pandora Tomorrow,8
17070,/articles/2004/06/15/tom-clancys-splinter-cell-pandora-tomorrow-2,['Ivan Sulic'],2004-06-15T01:51:00.000Z,Tom Clancy's Splinter Cell: Pandora Tomorrow,8.2
17071,/articles/tom-clancys-the-division-2-warlords-of-new-york-review,['James Duggan'],2020-03-10T21:20:08.000Z,Tom Clancy's The Division 2: Warlords of New York Review,8
17072,/articles/2016/03/17/the-division-review,['Vince Ingenito'],2016-03-17T01:17:46.000Z,Tom Clancy's The Division Review,6.7
17073,/articles/1999/10/20/tom-jerry,['Craig Harris'],1999-10-20T00:00:00.000Z,Tom & Jerry,4
17074,/articles/2005/09/02/tom-jerry-food-fight,['Levi Buchanan'],2005-09-02T03:07:00.000Z,Tom & Jerry Food Fight,6.8
17075,/articles/2002/10/07/tom-jerry-the-magic-ring,['Adam Tierney'],2002-10-07T07:00:00.000Z,Tom & Jerry: The Magic Ring,5.5
17076,/articles/2014/06/06/tomodachi-life-review,['Jose Otero'],2014-06-06T10:30:35.000Z,Tomodachi Life Review,8.4
17077,/articles/1999/11/20/tomorrow-never-dies,['Doug Perry'],1999-11-20T01:00:00.000Z,Tomorrow Never Dies,5
17078,/articles/1999/12/18/tonic-trouble-2,[],1999-12-18T01:00:00.000Z,Tonic Trouble,6.3
17079,/articles/2000/05/31/tonic-trouble,['Tim Jones'],2000-05-31T00:00:00.000Z,Tonic Trouble,6
17080,/articles/1999/10/14/tonic-trouble-3,['Matt Casamassina'],1999-10-14T00:00:00.000Z,Tonic Trouble Review,5
17081,/articles/1999/12/10/tonka-raceway,['Craig Harris'],1999-12-10T01:00:00.000Z,Tonka Raceway,5
17082,/articles/2000/12/02/tonka-space-station,['Nix'],2000-12-02T01:00:00.000Z,Tonka Space Station,3
17083,/articles/2002/04/05/tony-hawk-pro-skater-3-review,['Mike Wiley'],2002-04-05T08:00:00.000Z,Tony Hawk Pro Skater 3 Review,9.3
17084,/articles/2009/11/21/tony-hawk-ride-review,['Erik Brudvig'],2009-11-21T00:14:00.000Z,Tony Hawk: Ride Review,5
17085,/articles/2005/11/17/tony-hawks-american-sk8land,['Craig Harris'],2005-11-17T00:54:00.000Z,Tony Hawk's American Sk8land,8.8
17086,/articles/2005/10/19/tony-hawks-american-wasteland-3,['Chris Roper'],2005-10-19T01:34:00.000Z,Tony Hawk's American Wasteland,8.5
17087,/articles/2005/10/19/tony-hawks-american-wasteland-5,['Chris Roper'],2005-10-19T01:28:00.000Z,Tony Hawk's American Wasteland,8.5
17088,/articles/2005/10/19/tony-hawks-american-wasteland-4,['Chris Roper'],2005-10-19T01:30:00.000Z,Tony Hawk's American Wasteland,8.5
17089,/articles/2005/11/15/tony-hawks-american-wasteland-2,['Chris Roper'],2005-11-15T21:16:00.000Z,Tony Hawk's American Wasteland,8.3
17090,/articles/2006/03/11/tony-hawks-american-wasteland,['Eduardo Vasconcellos'],2006-03-11T00:22:00.000Z,Tony Hawk's American Wasteland,7.5
17091,/articles/2005/11/09/tony-hawks-american-wasteland-collectors-edition,['Chris Roper'],2005-11-09T23:15:00.000Z,Tony Hawk's American Wasteland: Collector's Edition,8.5
17092,/articles/2007/05/10/tony-hawks-downhill-jam-review,['Chris Roper'],2007-05-10T00:27:00.000Z,Tony Hawk's Downhill Jam Review,5.5
17093,/articles/2006/11/07/tony-hawks-downhill-jam-review-3,['Craig Harris'],2006-11-07T00:26:00.000Z,Tony Hawk's Downhill Jam Review,6
17094,/articles/2006/10/26/tony-hawks-downhill-jam-review-4,['Craig Harris'],2006-10-26T03:00:00.000Z,Tony Hawk's Downhill Jam Review,8.7
17095,/articles/2006/11/16/tony-hawks-downhill-jam-review-2,['Mark Bozon'],2006-11-16T04:03:00.000Z,Tony Hawk's Downhill Jam Review,7
17096,/articles/2008/11/21/tony-hawks-motion-review,['Mark Bozon'],2008-11-21T23:17:00.000Z,Tony Hawk's Motion Review,4.5
17097,/articles/2006/11/17/tony-hawks-project-8-aussie-review,['Patrick Kolan'],2006-11-17T02:49:00.000Z,Tony Hawk's Project 8 Aussie Review,7.9
17098,/articles/2006/11/22/tony-hawks-project-8-review,['Hilary Goldstein'],2006-11-22T19:55:00.000Z,Tony Hawk's Project 8 Review,6
17099,/articles/2006/11/10/tony-hawks-project-8-review-4,['Chris Roper'],2006-11-10T02:00:00.000Z,Tony Hawk's Project 8 Review,7
17100,/articles/2006/11/10/tony-hawks-project-8-review-3,['Hilary Goldstein'],2006-11-10T22:36:00.000Z,Tony Hawk's Project 8 Review,6.3
17101,/articles/2006/11/10/tony-hawks-project-8-review-2,['Hilary Goldstein'],2006-11-10T22:46:00.000Z,Tony Hawk's Project 8 Review,6.3
17102,/articles/2006/11/08/tony-hawks-project-8-review-5,['Hilary Goldstein'],2006-11-08T15:00:00.000Z,Tony Hawk's Project 8 Review,7.8
17103,/articles/2000/03/25/tony-hawks-pro-skater-6,['Craig Harris'],2000-03-25T01:00:00.000Z,Tony Hawk's Pro Skater,5
17104,/articles/2000/05/25/tony-hawks-pro-skater,[],2000-05-25T00:00:00.000Z,Tony Hawk's Pro Skater,9.8
17105,/articles/1999/10/20/tony-hawks-pro-skater-10,['Doug Perry'],1999-10-20T00:00:00.000Z,Tony Hawk's Pro Skater,9.4
17106,/articles/2000/03/15/tony-hawks-pro-skater-7,['Matt Casamassina'],2000-03-15T01:00:00.000Z,Tony Hawk's Pro Skater,9.1
17107,/articles/tony-hawks-pro-skater-12-remake-review,['Luke Reilly'],2020-09-03T13:00:35.000Z,Tony Hawk's Pro Skater 1+2 Remake Review,9
17108,/articles/2000/11/18/tony-hawks-pro-skater-2-2,['Craig Harris'],2000-11-18T01:00:00.000Z,Tony Hawk's Pro Skater 2,7
17109,/articles/2000/09/20/tony-hawks-pro-skater-2-7,['David Smith'],2000-09-20T00:00:00.000Z,Tony Hawk's Pro Skater 2,9.6
17110,/articles/2001/11/12/tony-hawks-pro-skater-2,[],2001-11-12T00:30:00.000Z,Tony Hawk's Pro Skater 2,8.6
17111,/articles/2000/11/07/tony-hawks-pro-skater-2-3,[],2000-11-07T01:00:00.000Z,Tony Hawk's Pro Skater 2,9.9
17112,/articles/2001/06/14/tony-hawks-pro-skater-2-9,['Craig Harris'],2001-06-14T23:30:00.000Z,Tony Hawk's Pro Skater 2,9.5
17113,/articles/2000/10/24/tony-hawks-pro-skater-2-4,[],2000-10-24T00:00:00.000Z,Tony Hawk's Pro Skater 2,9.3
17114,/articles/2010/04/05/tony-hawks-pro-skater-2-iphone-review,['Hilary Goldstein'],2010-04-05T21:00:00.000Z,Tony Hawk's Pro Skater 2 iPhone Review,8.2
17115,/articles/2001/11/14/tony-hawks-pro-skater-2x,[],2001-11-14T00:30:00.000Z,Tony Hawk's Pro Skater 2x,7.5
17116,/articles/2001/10/31/tony-hawks-pro-skater-3-6,['David Smith'],2001-10-31T00:30:00.000Z,Tony Hawk's Pro Skater 3,9.7
17117,/articles/2002/03/06/tony-hawks-pro-skater-3,['Craig Harris'],2002-03-06T08:00:00.000Z,Tony Hawk's Pro Skater 3,9.6
17118,/articles/2001/11/10/tony-hawks-pro-skater-3-5,[],2001-11-10T00:30:00.000Z,Tony Hawk's Pro Skater 3,9.6
17119,/articles/2001/11/16/tony-hawks-pro-skater-3-3,['Matt Casamassina'],2001-11-16T08:00:00.000Z,Tony Hawk's Pro Skater 3,9.1
17120,/articles/2005/08/29/tony-hawks-pro-skater-3d,['Levi Buchanan'],2005-08-29T13:15:00.000Z,Tony Hawk's Pro Skater 3D,7.6
17121,/articles/2002/03/06/tony-hawks-pro-skater-3-review,['Hilary Goldstein'],2002-03-06T08:00:00.000Z,Tony Hawk's Pro Skater 3 Review,9.5
17122,/articles/2002/10/23/tony-hawks-pro-skater-4-3,['David Smith'],2002-10-23T07:00:00.000Z,Tony Hawk's Pro Skater 4,9.3
17123,/articles/2002/10/23/tony-hawks-pro-skater-4-2,['Fran Mirabella III'],2002-10-23T07:00:00.000Z,Tony Hawk's Pro Skater 4,9.1
